img_id,obj_id,obj_type,obj_bbox,new_obj_bbox,x1,y1,x2,y2,center,marker,intensity
combined_image_1.png,12,Open Land,"[253.80093, 639.2543, 322.0471, 707.33655]","[2301, 2687, 2370, 2755]",2301,2687,2370,2755,"[2335.5, 2721.0]","[67, 66]",0.5
combined_image_1.png,13,Open Land,"[8.924744, 57.041153, 209.5534, 333.877]","[2056, 2105, 2257, 2381]",2056,2105,2257,2381,"[2156.5, 2243.0]","[86, 78]",0.9
combined_image_1.png,14,Open Land,"[207.90884, 3.5143318, 560.2178, 66.59306]","[2255, 2051, 2608, 2114]",2255,2051,2608,2114,"[2431.5, 2082.5]","[100, 64]",0.5
combined_image_1.png,15,Open Land,"[740.406, 141.7898, 808.93994, 203.48264]","[2788, 2189, 2856, 2251]",2788,2189,2856,2251,"[2822.0, 2220.0]","[91, 66]",0.5
combined_image_1.png,16,Open Land,"[922.4028, 815.1708, 1015.17926, 894.4403]","[2970, 2863, 3063, 2942]",2970,2863,3063,2942,"[3016.5, 2902.5]","[106, 65]",0.9
combined_image_1.png,17,Open Land,"[198.20163, 942.06366, 281.84122, 1005.09564]","[2246, 2990, 2329, 3053]",2246,2990,2329,3053,"[2287.5, 3021.5]","[84, 80]",0.9
combined_image_1.png,18,Open Land,"[40.093052, 639.96185, 87.315125, 675.9471]","[2088, 2687, 2135, 2723]",2088,2687,2135,2723,"[2111.5, 2705.0]","[36, 100]",0.6
combined_image_1.png,19,Open Land,"[136.73064, 904.99713, 205.01424, 987.02216]","[2184, 2952, 2253, 3035]",2184,2952,2253,3035,"[2218.5, 2993.5]","[30, 84]",0.9
combined_image_1.png,20,Open Land,"[0.13173485, 408.84198, 41.281067, 514.2024]","[2048, 2456, 2089, 2562]",2048,2456,2089,2562,"[2068.5, 2509.0]","[45, 96]",0.5
combined_image_1.png,21,Open Land,"[39.769943, 812.69305, 103.45506, 877.7642]","[2087, 2860, 2151, 2925]",2087,2860,2151,2925,"[2119.0, 2892.5]","[61, 87]",0.9
combined_image_1.png,1,Green area,"[347.99802, 965.01685, 376.19308, 999.40137]","[3419, 3013, 3448, 3047]",3419,3013,3448,3047,"[3433.5, 3030.0]","[68, 86]",0.6
combined_image_1.png,2,Green area,"[856.23334, 490.45145, 897.4792, 531.6423]","[3928, 2538, 3969, 2579]",3928,2538,3969,2579,"[3948.5, 2558.5]","[80, 82]",0.6
combined_image_1.png,3,Green area,"[799.1689, 387.11063, 829.00287, 421.66806]","[3871, 2435, 3901, 2469]",3871,2435,3901,2469,"[3886.0, 2452.0]","[74, 89]",0.7
combined_image_1.png,4,Green area,"[102.57288, 442.89606, 122.13334, 461.77087]","[3174, 2490, 3194, 2509]",3174,2490,3194,2509,"[3184.0, 2499.5]","[45, 10]",0.9
combined_image_1.png,5,Green area,"[812.02826, 502.42734, 849.1547, 541.63983]","[3884, 2550, 3921, 2589]",3884,2550,3921,2589,"[3902.5, 2569.5]","[39, 16]",0.6
combined_image_1.png,6,Green area,"[431.06784, 157.1159, 458.8074, 188.1582]","[3503, 2205, 3530, 2236]",3503,2205,3530,2236,"[3516.5, 2220.5]","[52, 14]",0.8
combined_image_1.png,7,Green area,"[35.101994, 249.20518, 157.30066, 309.01428]","[3107, 2297, 3229, 2357]",3107,2297,3229,2357,"[3168.0, 2327.0]","[62, 8]",0.8
combined_image_1.png,8,Green area,"[92.24278, 522.0912, 135.25041, 579.4304]","[3164, 2570, 3207, 2627]",3164,2570,3207,2627,"[3185.5, 2598.5]","[1, 38]",0.8
combined_image_1.png,9,Green area,"[709.93024, 611.9097, 741.9504, 643.85345]","[3781, 2659, 3813, 2691]",3781,2659,3813,2691,"[3797.0, 2675.0]","[-3, 34]",0.8
combined_image_1.png,10,Green area,"[974.3541, 922.73883, 1023.4662, 1008.82465]","[4046, 2970, 4095, 3056]",4046,2970,4095,3056,"[4070.5, 3013.0]","[10, 38]",0.8
combined_image_1.png,11,Green area,"[696.0502, 250.3713, 736.9092, 280.45285]","[3768, 2298, 3808, 2328]",3768,2298,3808,2328,"[3788.0, 2313.0]","[33, 40]",0.8
combined_image_1.png,12,Green area,"[614.95483, 702.4689, 641.4457, 731.44604]","[3686, 2750, 3713, 2779]",3686,2750,3713,2779,"[3699.5, 2764.5]","[22, 29]",0.8
combined_image_1.png,13,Green area,"[502.599, 247.54512, 545.0504, 281.09152]","[3574, 2295, 3617, 2329]",3574,2295,3617,2329,"[3595.5, 2312.0]","[25, 17]",0.9
combined_image_1.png,14,Green area,"[193.00034, 943.38916, 257.97888, 979.1731]","[3265, 2991, 3329, 3027]",3265,2991,3329,3027,"[3297.0, 3009.0]","[23, 28]",0.9
combined_image_1.png,15,Green area,"[330.11877, 928.7099, 354.1231, 954.00775]","[3402, 2976, 3426, 3002]",3402,2976,3426,3002,"[3414.0, 2989.0]","[49, 28]",0.9
combined_image_1.png,16,Green area,"[845.67303, 20.266562, 864.4035, 44.772125]","[3917, 2068, 3936, 2092]",3917,2068,3936,2092,"[3926.5, 2080.0]","[40, 20]",0.8
combined_image_1.png,17,Green area,"[686.3549, 561.446, 723.5711, 606.65656]","[3758, 2609, 3795, 2654]",3758,2609,3795,2654,"[3776.5, 2631.5]","[34, 40]",0.9
combined_image_1.png,18,Green area,"[186.9305, 25.924036, 206.87065, 41.52231]","[3258, 2073, 3278, 2089]",3258,2073,3278,2089,"[3268.0, 2081.0]","[45, 18]",0.9
combined_image_1.png,19,Green area,"[1003.1975, 212.67693, 1024.0, 236.606]","[4075, 2260, 4096, 2284]",4075,2260,4096,2284,"[4085.5, 2272.0]","[47, 19]",0.8
combined_image_1.png,20,Green area,"[161.48473, 846.33167, 234.93211, 934.9907]","[3233, 2894, 3306, 2982]",3233,2894,3306,2982,"[3269.5, 2938.0]","[78, 31]",0.5
combined_image_1.png,21,Green area,"[976.7205, 768.18463, 1010.5639, 804.12836]","[4048, 2816, 4082, 2852]",4048,2816,4082,2852,"[4065.0, 2834.0]","[57, 29]",0.9
combined_image_1.png,22,Green area,"[767.4885, 202.37465, 802.2573, 224.20158]","[3839, 2250, 3874, 2272]",3839,2250,3874,2272,"[3856.5, 2261.0]","[73, 40]",0.8
combined_image_1.png,23,Green area,"[773.82074, 132.03003, 796.7421, 154.19598]","[3845, 2180, 3868, 2202]",3845,2180,3868,2202,"[3856.5, 2191.0]","[78, 21]",0.9
combined_image_1.png,24,Green area,"[880.4892, 414.14297, 921.1103, 448.66208]","[3952, 2462, 3993, 2496]",3952,2462,3993,2496,"[3972.5, 2479.0]","[65, 25]",0.5
combined_image_1.png,25,Green area,"[427.24258, 647.05884, 449.01303, 674.59033]","[3499, 2695, 3521, 2722]",3499,2695,3521,2722,"[3510.0, 2708.5]","[83, 32]",0.9
combined_image_1.png,26,Green area,"[963.2662, 303.86578, 994.3514, 337.57074]","[4035, 2351, 4066, 2385]",4035,2351,4066,2385,"[4050.5, 2368.0]","[83, 32]",0.8
combined_image_1.png,27,Green area,"[412.6196, 411.46692, 441.3187, 451.13458]","[3484, 2459, 3513, 2499]",3484,2459,3513,2499,"[3498.5, 2479.0]","[12, 47]",0.9
combined_image_1.png,28,Green area,"[449.18796, 385.67914, 466.58078, 405.22662]","[3521, 2433, 3538, 2453]",3521,2433,3538,2453,"[3529.5, 2443.0]","[15, 50]",0.7
combined_image_1.png,29,Green area,"[759.89343, 531.04553, 795.08105, 566.9763]","[3831, 2579, 3867, 2614]",3831,2579,3867,2614,"[3849.0, 2596.5]","[9, 44]",0.5
combined_image_1.png,30,Green area,"[130.46396, 298.9743, 155.72906, 325.45172]","[3202, 2346, 3227, 2373]",3202,2346,3227,2373,"[3214.5, 2359.5]","[12, 49]",0.9
combined_image_1.png,31,Green area,"[865.3577, 577.8786, 908.77264, 614.91144]","[3937, 2625, 3980, 2662]",3937,2625,3980,2662,"[3958.5, 2643.5]","[15, 58]",0.9
combined_image_1.png,32,Green area,"[615.7587, 324.23193, 641.5557, 343.9107]","[3687, 2372, 3713, 2391]",3687,2372,3713,2391,"[3700.0, 2381.5]","[38, 37]",0.5
combined_image_1.png,33,Green area,"[777.21906, 825.88586, 818.87616, 866.02026]","[3849, 2873, 3890, 2914]",3849,2873,3890,2914,"[3869.5, 2893.5]","[21, 50]",0.5
combined_image_1.png,34,Green area,"[191.7991, 119.46565, 213.85641, 141.77794]","[3263, 2167, 3285, 2189]",3263,2167,3285,2189,"[3274.0, 2178.0]","[30, 46]",0.9
combined_image_1.png,35,Green area,"[194.20625, 243.75278, 222.40364, 274.46805]","[3266, 2291, 3294, 2322]",3266,2291,3294,2322,"[3280.0, 2306.5]","[37, 48]",0.9
combined_image_1.png,36,Green area,"[25.409777, 106.45564, 76.52059, 146.39763]","[3097, 2154, 3148, 2194]",3097,2154,3148,2194,"[3122.5, 2174.0]","[41, 37]",0.9
combined_image_1.png,37,Green area,"[320.03284, 806.351, 349.24884, 826.9589]","[3392, 2854, 3421, 2874]",3392,2854,3421,2874,"[3406.5, 2864.0]","[47, 42]",0.9
combined_image_1.png,38,Green area,"[738.51483, 234.3136, 755.14594, 250.62567]","[3810, 2282, 3827, 2298]",3810,2282,3827,2298,"[3818.5, 2290.0]","[44, 49]",0.9
combined_image_1.png,39,Green area,"[724.248, 565.0293, 757.16486, 591.1996]","[3796, 2613, 3829, 2639]",3796,2613,3829,2639,"[3812.5, 2626.0]","[41, 55]",0.5
combined_image_1.png,40,Green area,"[0.0, 372.7865, 15.503507, 392.31268]","[3072, 2420, 3087, 2440]",3072,2420,3087,2440,"[3079.5, 2430.0]","[76, 55]",0.9
combined_image_1.png,41,Green area,"[664.5006, 494.73395, 728.6305, 610.72125]","[3736, 2542, 3800, 2658]",3736,2542,3800,2658,"[3768.0, 2600.0]","[78, 34]",0.5
combined_image_1.png,42,Green area,"[12.570253, 636.81604, 41.978783, 657.5438]","[3084, 2684, 3113, 2705]",3084,2684,3113,2705,"[3098.5, 2694.5]","[61, 35]",0.9
combined_image_1.png,43,Green area,"[781.354, 23.770706, 802.308, 41.77327]","[3853, 2071, 3874, 2089]",3853,2071,3874,2089,"[3863.5, 2080.0]","[69, 61]",0.5
combined_image_1.png,44,Green area,"[504.36426, 505.08008, 522.833, 525.9768]","[3576, 2553, 3594, 2573]",3576,2553,3594,2573,"[3585.0, 2563.0]","[80, 48]",0.9
combined_image_1.png,45,Green area,"[539.5725, 543.21643, 557.4752, 560.6113]","[3611, 2591, 3629, 2608]",3611,2591,3629,2608,"[3620.0, 2599.5]","[72, 57]",0.5
combined_image_1.png,46,Green area,"[620.0502, 348.96225, 642.7605, 368.86502]","[3692, 2396, 3714, 2416]",3692,2396,3714,2416,"[3703.0, 2406.0]","[99, 60]",0.9
combined_image_1.png,47,Green area,"[47.038044, 284.59366, 72.30881, 302.43643]","[3119, 2332, 3144, 2350]",3119,2332,3144,2350,"[3131.5, 2341.0]","[86, 51]",0.9
combined_image_1.png,48,Green area,"[516.6055, 185.55843, 537.93756, 204.05965]","[3588, 2233, 3609, 2252]",3588,2233,3609,2252,"[3598.5, 2242.5]","[35, 73]",0.9
combined_image_1.png,49,Green area,"[724.46704, 533.73584, 801.2185, 601.96277]","[3796, 2581, 3873, 2649]",3796,2581,3873,2649,"[3834.5, 2615.0]","[30, 79]",0.5
combined_image_1.png,50,Green area,"[411.08588, 544.7192, 429.59497, 562.33563]","[3483, 2592, 3501, 2610]",3483,2592,3501,2610,"[3492.0, 2601.0]","[21, 71]",0.9
combined_image_1.png,51,Green area,"[1.011055, 315.67496, 57.33282, 361.08432]","[3073, 2363, 3129, 2409]",3073,2363,3129,2409,"[3101.0, 2386.0]","[22, 65]",0.5
combined_image_1.png,52,Green area,"[945.2006, 236.10396, 964.0997, 259.9127]","[4017, 2284, 4036, 2307]",4017,2284,4036,2307,"[4026.5, 2295.5]","[58, 68]",0.7
combined_image_1.png,53,Green area,"[905.15704, 302.13705, 928.856, 329.40292]","[3977, 2350, 4000, 2377]",3977,2350,4000,2377,"[3988.5, 2363.5]","[51, 80]",0.9
combined_image_1.png,54,Green area,"[280.0391, 1009.08856, 300.58188, 1024.0]","[3352, 3057, 3372, 3072]",3352,3057,3372,3072,"[3362.0, 3064.5]","[49, 62]",0.9
combined_image_1.png,55,Green area,"[122.52573, 268.7828, 172.13208, 300.13974]","[3194, 2316, 3244, 2348]",3194,2316,3244,2348,"[3219.0, 2332.0]","[59, 81]",0.5
combined_image_1.png,56,Green area,"[675.48254, 946.8312, 732.6797, 988.3085]","[3747, 2994, 3804, 3036]",3747,2994,3804,3036,"[3775.5, 3015.0]","[42, 67]",0.9
combined_image_1.png,57,Green area,"[88.2475, 746.04694, 111.87309, 764.3781]","[3160, 2794, 3183, 2812]",3160,2794,3183,2812,"[3171.5, 2803.0]","[54, 82]",0.6
combined_image_1.png,58,Green area,"[76.074684, 115.9603, 98.6553, 145.0476]","[3148, 2163, 3170, 2193]",3148,2163,3170,2193,"[3159.0, 2178.0]","[54, 63]",0.5
combined_image_1.png,59,Green area,"[581.6862, 324.15823, 644.5744, 418.4304]","[3653, 2372, 3716, 2466]",3653,2372,3716,2466,"[3684.5, 2419.0]","[79, 78]",0.9
combined_image_1.png,60,Green area,"[35.8043, 610.2981, 62.16269, 636.8801]","[3107, 2658, 3134, 2684]",3107,2658,3134,2684,"[3120.5, 2671.0]","[75, 64]",0.5
combined_image_1.png,61,Green area,"[231.48271, 232.20547, 249.80528, 250.04303]","[3303, 2280, 3321, 2298]",3303,2280,3321,2298,"[3312.0, 2289.0]","[67, 66]",0.5
combined_image_1.png,62,Green area,"[904.49493, 565.8047, 977.1486, 656.589]","[3976, 2613, 4049, 2704]",3976,2613,4049,2704,"[4012.5, 2658.5]","[86, 78]",0.9
combined_image_1.png,63,Green area,"[637.4123, 274.59503, 678.6547, 326.8072]","[3709, 2322, 3750, 2374]",3709,2322,3750,2374,"[3729.5, 2348.0]","[100, 64]",0.5
combined_image_1.png,64,Green area,"[343.40436, 877.97687, 418.08997, 921.6949]","[3415, 2925, 3490, 2969]",3415,2925,3490,2969,"[3452.5, 2947.0]","[91, 66]",0.5
combined_image_1.png,65,Green area,"[926.4593, 896.77344, 1015.3035, 935.6333]","[3998, 2944, 4087, 2983]",3998,2944,4087,2983,"[4042.5, 2963.5]","[106, 65]",0.9
combined_image_1.png,66,Green area,"[623.2951, 367.38876, 648.35126, 384.73245]","[3695, 2415, 3720, 2432]",3695,2415,3720,2432,"[3707.5, 2423.5]","[84, 80]",0.9
combined_image_1.png,67,Green area,"[461.8876, 874.62897, 485.9398, 895.3848]","[3533, 2922, 3557, 2943]",3533,2922,3557,2943,"[3545.0, 2932.5]","[36, 100]",0.6
combined_image_1.png,68,Green area,"[365.48398, 744.28033, 427.7639, 806.19696]","[3437, 2792, 3499, 2854]",3437,2792,3499,2854,"[3468.0, 2823.0]","[30, 84]",0.9
combined_image_1.png,69,Green area,"[720.5644, 634.6993, 783.3571, 736.41046]","[3792, 2682, 3855, 2784]",3792,2682,3855,2784,"[3823.5, 2733.0]","[45, 96]",0.5
combined_image_1.png,70,Green area,"[932.45404, 546.78564, 988.1973, 591.18774]","[4004, 2594, 4060, 2639]",4004,2594,4060,2639,"[4032.0, 2616.5]","[61, 87]",0.9
combined_image_1.png,71,Green area,"[807.2439, 916.19403, 829.8037, 941.2115]","[3879, 2964, 3901, 2989]",3879,2964,3901,2989,"[3890.0, 2976.5]","[68, 86]",0.6
combined_image_1.png,72,Green area,"[686.7291, 499.45358, 711.84436, 525.4418]","[3758, 2547, 3783, 2573]",3758,2547,3783,2573,"[3770.5, 2560.0]","[80, 82]",0.6
combined_image_1.png,73,Green area,"[759.46, 565.154, 793.3022, 598.1785]","[3831, 2613, 3865, 2646]",3831,2613,3865,2646,"[3848.0, 2629.5]","[74, 89]",0.7
combined_image_1.png,74,Green area,"[534.0563, 564.1337, 554.329, 592.74164]","[3606, 2612, 3626, 2640]",3606,2612,3626,2640,"[3616.0, 2626.0]","[45, 10]",0.9
combined_image_1.png,75,Green area,"[442.07108, 606.7787, 460.81656, 622.32825]","[3514, 2654, 3532, 2670]",3514,2654,3532,2670,"[3523.0, 2662.0]","[39, 16]",0.6
combined_image_1.png,1,Open Land,"[278.02637, 821.9043, 344.97192, 900.6543]","[3350, 2869, 3416, 2948]",3350,2869,3416,2948,"[3383.0, 2908.5]","[52, 14]",0.8
combined_image_1.png,2,Open Land,"[0.0, 559.19946, 48.1637, 616.49304]","[3072, 2607, 3120, 2664]",3072,2607,3120,2664,"[3096.0, 2635.5]","[62, 8]",0.8
combined_image_1.png,3,Open Land,"[116.012924, 682.29974, 192.77519, 759.0892]","[3188, 2730, 3264, 2807]",3188,2730,3264,2807,"[3226.0, 2768.5]","[1, 38]",0.8
combined_image_1.png,4,Open Land,"[0.0, 3.329193, 46.411575, 77.41]","[3072, 2051, 3118, 2125]",3072,2051,3118,2125,"[3095.0, 2088.0]","[-3, 34]",0.8
combined_image_1.png,5,Open Land,"[82.49269, 462.55048, 151.4214, 537.5503]","[3154, 2510, 3223, 2585]",3154,2510,3223,2585,"[3188.5, 2547.5]","[10, 38]",0.8
combined_image_1.png,6,Open Land,"[46.99284, 529.87885, 138.5306, 635.9926]","[3118, 2577, 3210, 2683]",3118,2577,3210,2683,"[3164.0, 2630.0]","[33, 40]",0.8
combined_image_1.png,7,Open Land,"[249.8855, 765.76697, 308.57733, 809.81885]","[3321, 2813, 3380, 2857]",3321,2813,3380,2857,"[3350.5, 2835.0]","[22, 29]",0.8
combined_image_1.png,8,Open Land,"[195.59387, 713.1172, 263.9207, 775.5156]","[3267, 2761, 3335, 2823]",3267,2761,3335,2823,"[3301.0, 2792.0]","[25, 17]",0.9
combined_image_1.png,9,Open Land,"[124.14844, 113.487755, 236.15674, 252.51117]","[3196, 2161, 3308, 2300]",3196,2161,3308,2300,"[3252.0, 2230.5]","[23, 28]",0.9
combined_image_1.png,10,Open Land,"[586.93494, 491.5714, 653.11536, 556.96497]","[3658, 2539, 3725, 2604]",3658,2539,3725,2604,"[3691.5, 2571.5]","[49, 28]",0.9
combined_image_1.png,11,Open Land,"[647.35846, 204.89684, 720.8233, 277.0299]","[3719, 2252, 3792, 2325]",3719,2252,3792,2325,"[3755.5, 2288.5]","[40, 20]",0.8
combined_image_1.png,12,Open Land,"[852.9853, 597.76276, 925.12103, 673.8582]","[3924, 2645, 3997, 2721]",3924,2645,3997,2721,"[3960.5, 2683.0]","[34, 40]",0.9
combined_image_1.png,13,Open Land,"[366.27414, 705.9814, 476.2122, 804.10834]","[3438, 2753, 3548, 2852]",3438,2753,3548,2852,"[3493.0, 2802.5]","[45, 18]",0.9
combined_image_1.png,1,Green area,"[945.24884, 73.320915, 999.9755, 116.43365]","[5041, 2121, 5095, 2164]",5041,2121,5095,2164,"[5068.0, 2142.5]","[47, 19]",0.8
combined_image_1.png,2,Green area,"[878.29694, 100.589676, 913.1662, 141.0112]","[4974, 2148, 5009, 2189]",4974,2148,5009,2189,"[4991.5, 2168.5]","[78, 31]",0.5
combined_image_1.png,3,Green area,"[36.33507, 48.49321, 86.2887, 85.72691]","[4132, 2096, 4182, 2133]",4132,2096,4182,2133,"[4157.0, 2114.5]","[57, 29]",0.9
combined_image_1.png,4,Green area,"[463.62778, 566.70337, 509.08682, 613.3241]","[4559, 2614, 4605, 2661]",4559,2614,4605,2661,"[4582.0, 2637.5]","[73, 40]",0.8
combined_image_1.png,5,Green area,"[489.10583, 702.38934, 559.2241, 781.36615]","[4585, 2750, 4655, 2829]",4585,2750,4655,2829,"[4620.0, 2789.5]","[78, 21]",0.9
combined_image_1.png,6,Green area,"[493.42587, 643.9816, 536.9312, 686.1031]","[4589, 2691, 4632, 2734]",4589,2691,4632,2734,"[4610.5, 2712.5]","[65, 25]",0.5
combined_image_1.png,7,Green area,"[770.8568, 199.49878, 798.40015, 223.23837]","[4866, 2247, 4894, 2271]",4866,2247,4894,2271,"[4880.0, 2259.0]","[83, 32]",0.9
combined_image_1.png,8,Green area,"[102.95523, 246.50748, 150.8601, 302.42862]","[4198, 2294, 4246, 2350]",4198,2294,4246,2350,"[4222.0, 2322.0]","[83, 32]",0.8
combined_image_1.png,9,Green area,"[906.80994, 200.30504, 1003.5276, 295.54868]","[5002, 2248, 5099, 2343]",5002,2248,5099,2343,"[5050.5, 2295.5]","[12, 47]",0.9
combined_image_1.png,10,Green area,"[70.86865, 191.51509, 113.293655, 233.07332]","[4166, 2239, 4209, 2281]",4166,2239,4209,2281,"[4187.5, 2260.0]","[15, 50]",0.7
combined_image_1.png,11,Green area,"[873.4902, 168.75792, 908.866, 205.35732]","[4969, 2216, 5004, 2253]",4969,2216,5004,2253,"[4986.5, 2234.5]","[9, 44]",0.5
combined_image_1.png,12,Green area,"[642.5945, 0.0, 671.15173, 25.152397]","[4738, 2048, 4767, 2073]",4738,2048,4767,2073,"[4752.5, 2060.5]","[12, 49]",0.9
combined_image_1.png,13,Green area,"[661.0247, 1001.12573, 695.6004, 1023.5448]","[4757, 3049, 4791, 3071]",4757,3049,4791,3071,"[4774.0, 3060.0]","[15, 58]",0.9
combined_image_1.png,14,Green area,"[167.3993, 461.65125, 193.82872, 496.85626]","[4263, 2509, 4289, 2544]",4263,2509,4289,2544,"[4276.0, 2526.5]","[38, 37]",0.5
combined_image_1.png,15,Green area,"[785.3959, 68.4539, 831.3611, 108.967316]","[4881, 2116, 4927, 2156]",4881,2116,4927,2156,"[4904.0, 2136.0]","[21, 50]",0.5
combined_image_1.png,16,Green area,"[740.01483, 42.970764, 781.13446, 84.48372]","[4836, 2090, 4877, 2132]",4836,2090,4877,2132,"[4856.5, 2111.0]","[30, 46]",0.9
combined_image_1.png,17,Green area,"[1.8632507, 641.8757, 80.81459, 684.83344]","[4097, 2689, 4176, 2732]",4097,2689,4176,2732,"[4136.5, 2710.5]","[37, 48]",0.9
combined_image_1.png,18,Green area,"[0.0, 777.008, 18.190063, 812.4395]","[4096, 2825, 4114, 2860]",4096,2825,4114,2860,"[4105.0, 2842.5]","[41, 37]",0.9
combined_image_1.png,19,Green area,"[708.2007, 0.71720123, 814.0482, 66.420876]","[4804, 2048, 4910, 2114]",4804,2048,4910,2114,"[4857.0, 2081.0]","[47, 42]",0.9
combined_image_1.png,20,Green area,"[509.83795, 544.6221, 538.73627, 579.62463]","[4605, 2592, 4634, 2627]",4605,2592,4634,2627,"[4619.5, 2609.5]","[44, 49]",0.9
combined_image_1.png,21,Green area,"[822.07996, 833.22437, 852.59705, 869.5553]","[4918, 2881, 4948, 2917]",4918,2881,4948,2917,"[4933.0, 2899.0]","[41, 55]",0.5
combined_image_1.png,22,Green area,"[702.22186, 226.80478, 773.8931, 291.53427]","[4798, 2274, 4869, 2339]",4798,2274,4869,2339,"[4833.5, 2306.5]","[76, 55]",0.9
combined_image_1.png,23,Green area,"[563.076, 703.57477, 581.86896, 725.5479]","[4659, 2751, 4677, 2773]",4659,2751,4677,2773,"[4668.0, 2762.0]","[78, 34]",0.5
combined_image_1.png,24,Green area,"[970.723, 722.75336, 997.1421, 751.3106]","[5066, 2770, 5093, 2799]",5066,2770,5093,2799,"[5079.5, 2784.5]","[61, 35]",0.9
combined_image_1.png,25,Green area,"[706.1604, 98.77481, 735.6422, 124.25397]","[4802, 2146, 4831, 2172]",4802,2146,4831,2172,"[4816.5, 2159.0]","[69, 61]",0.5
combined_image_1.png,26,Green area,"[690.1371, 74.217606, 718.7544, 98.04451]","[4786, 2122, 4814, 2146]",4786,2122,4814,2146,"[4800.0, 2134.0]","[80, 48]",0.9
combined_image_1.png,27,Green area,"[590.1533, 539.6591, 639.78174, 568.04816]","[4686, 2587, 4735, 2616]",4686,2587,4735,2616,"[4710.5, 2601.5]","[72, 57]",0.5
combined_image_1.png,28,Green area,"[61.699284, 496.24368, 96.93576, 529.93896]","[4157, 2544, 4192, 2577]",4157,2544,4192,2577,"[4174.5, 2560.5]","[99, 60]",0.9
combined_image_1.png,29,Green area,"[858.3076, 932.8592, 902.17053, 972.48114]","[4954, 2980, 4998, 3020]",4954,2980,4998,3020,"[4976.0, 3000.0]","[86, 51]",0.9
combined_image_1.png,30,Green area,"[0.0, 906.36554, 60.547424, 1010.0778]","[4096, 2954, 4156, 3058]",4096,2954,4156,3058,"[4126.0, 3006.0]","[35, 73]",0.9
combined_image_1.png,31,Green area,"[64.82221, 229.61848, 102.23649, 272.64722]","[4160, 2277, 4198, 2320]",4160,2277,4198,2320,"[4179.0, 2298.5]","[30, 79]",0.5
combined_image_1.png,32,Green area,"[988.7977, 113.0353, 1012.8646, 131.42691]","[5084, 2161, 5108, 2179]",5084,2161,5108,2179,"[5096.0, 2170.0]","[21, 71]",0.9
combined_image_1.png,33,Green area,"[517.28455, 623.7803, 540.27783, 646.8695]","[4613, 2671, 4636, 2694]",4613,2671,4636,2694,"[4624.5, 2682.5]","[22, 65]",0.5
combined_image_1.png,34,Green area,"[666.3494, 29.725403, 682.78705, 49.43789]","[4762, 2077, 4778, 2097]",4762,2077,4778,2097,"[4770.0, 2087.0]","[58, 68]",0.7
combined_image_1.png,35,Green area,"[437.5147, 389.47098, 497.45636, 432.9039]","[4533, 2437, 4593, 2480]",4533,2437,4593,2480,"[4563.0, 2458.5]","[51, 80]",0.9
combined_image_1.png,36,Green area,"[635.37354, 489.99466, 665.167, 513.8282]","[4731, 2537, 4761, 2561]",4731,2537,4761,2561,"[4746.0, 2549.0]","[49, 62]",0.9
combined_image_1.png,37,Green area,"[578.9393, 802.0817, 606.66315, 831.13654]","[4674, 2850, 4702, 2879]",4674,2850,4702,2879,"[4688.0, 2864.5]","[59, 81]",0.5
combined_image_1.png,38,Green area,"[818.77124, 870.7916, 878.31165, 940.59607]","[4914, 2918, 4974, 2988]",4914,2918,4974,2988,"[4944.0, 2953.0]","[42, 67]",0.9
combined_image_1.png,39,Green area,"[318.91653, 552.03125, 355.36636, 580.4867]","[4414, 2600, 4451, 2628]",4414,2600,4451,2628,"[4432.5, 2614.0]","[54, 82]",0.6
combined_image_1.png,40,Green area,"[338.73697, 532.64056, 371.25894, 552.2856]","[4434, 2580, 4467, 2600]",4434,2580,4467,2600,"[4450.5, 2590.0]","[54, 63]",0.5
combined_image_1.png,41,Green area,"[740.1307, 155.4847, 772.4731, 186.37926]","[4836, 2203, 4868, 2234]",4836,2203,4868,2234,"[4852.0, 2218.5]","[79, 78]",0.9
combined_image_1.png,42,Green area,"[416.81757, 377.8143, 434.13367, 395.71988]","[4512, 2425, 4530, 2443]",4512,2425,4530,2443,"[4521.0, 2434.0]","[75, 64]",0.5
combined_image_1.png,43,Green area,"[365.63525, 554.04663, 410.72638, 598.6964]","[4461, 2602, 4506, 2646]",4461,2602,4506,2646,"[4483.5, 2624.0]","[67, 66]",0.5
combined_image_1.png,44,Green area,"[7.489582, 904.6825, 34.212715, 930.4553]","[4103, 2952, 4130, 2978]",4103,2952,4130,2978,"[4116.5, 2965.0]","[86, 78]",0.9
combined_image_1.png,45,Green area,"[986.1964, 175.05228, 1024.0, 263.70074]","[5082, 2223, 5120, 2311]",5082,2223,5120,2311,"[5101.0, 2267.0]","[100, 64]",0.5
combined_image_1.png,46,Green area,"[167.18428, 679.7827, 201.64095, 706.56934]","[4263, 2727, 4297, 2754]",4263,2727,4297,2754,"[4280.0, 2740.5]","[91, 66]",0.5
combined_image_1.png,47,Green area,"[238.98676, 567.13385, 297.7868, 611.2298]","[4334, 2615, 4393, 2659]",4334,2615,4393,2659,"[4363.5, 2637.0]","[106, 65]",0.9
combined_image_1.png,48,Green area,"[35.926746, 861.9569, 146.88982, 986.50256]","[4131, 2909, 4242, 3034]",4131,2909,4242,3034,"[4186.5, 2971.5]","[84, 80]",0.9
